,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,EAST,0.9695162250927292,33.120029043159036,Consumer Cyclicals,125.98558002667633,99.98855557672725,-0.6827296369420561,-0.6572246866542002,Multiple Linear Regression,Inter-Sector
0,ECII,0.9974578920370456,1171.393569169008,Consumer Cyclicals,320.37880660753535,23.379793090758692,5.814622042390345,0.6057457562395728,Multiple Linear Regression,Inter-Sector
0,ENAK,0.9862454637055131,1517.9628870735398,Consumer Cyclicals,169.33020061043158,10.976496606522124,-0.40315232685548413,-0.03581288639649548,Multiple Linear Regression,Inter-Sector
0,ERAA,0.9920070192462764,216.3145183713163,Consumer Cyclicals,46.63753590051306,11.38773817617472,-8.852546272520163,-3.122643981153855,Multiple Linear Regression,Inter-Sector
0,ERAL,0.9363926674666464,70.41496764958232,Consumer Cyclicals,23.08965024097074,6.747130497402754,-1.9982026286391963,-0.6409407264137542,Multiple Linear Regression,Inter-Sector
0,ERTX,0.9942063714482701,40.095461609809504,Consumer Cyclicals,86.065763706665,34.59295320322025,-0.04286000608116123,-0.0869761840290134,Multiple Linear Regression,Inter-Sector
0,ESTA,0.9859277339991538,82.2984650771074,Consumer Cyclicals,84.73859932342174,25.76023559750857,-1.0787107648965502,-1.6870536858850576,Multiple Linear Regression,Inter-Sector
0,ESTI,0.9982582596390448,9.906629097418577,Consumer Cyclicals,37.80465126342051,26.324313097926666,-0.005224973501969693,-0.19004467984218906,Multiple Linear Regression,Inter-Sector
0,FAST,0.9990449847161398,189.97220573072576,Consumer Cyclicals,200.09283728718015,20.466123667668604,0.0004845492788836003,-0.12488923503758942,Multiple Linear Regression,Inter-Sector
0,FILM,0.9967841138128095,5814.76995084194,Consumer Cyclicals,545.1241505726694,23.099216958741316,-1.6992531583646593,-0.46490156490664764,Multiple Linear Regression,Inter-Sector
0,FITT,0.9970689486002315,130.72903154443716,Consumer Cyclicals,90.43078643547585,27.79007230932711,-0.2271105049917532,-0.24749437397088078,Multiple Linear Regression,Inter-Sector
